Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,RoAA,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2024-07-19,49.0,50.6,50.85,48.53,5750000,-3.16,-1.6000000000000014,0.0,1.6000000000000014,71.70658682634732,2024,5.48,12.21,11.96,0.31,469.06,0.39,"81,921.71","81,939.83","79,812.69","80,117.89",246330407,"-1,721.97",65.3,0.33265306122448973
2024-07-22,47.93,49.38,49.38,47.1,3980000,-2.18,-1.0700000000000003,0.0,1.0700000000000003,70.26035936927025,2024,5.48,12.21,11.96,0.31,469.06,0.39,"79,920.23","80,085.63","78,404.76","78,539.18",201001223,"-1,578.71",72.51,0.5128312121844357
2024-07-23,47.99,47.98,49.09,46.76,2150000,0.13,0.060000000000002274,0.060000000000002274,0.0,69.17521854808058,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,700.25","79,585.34","78,634.15","78,987.09",137602553,447.91,70.0,0.4586372160866847
2024-07-24,49.2,47.9,49.48,47.21,3330000,2.52,1.2100000000000009,1.2100000000000009,0.0,66.18015012510426,2024,5.48,12.21,11.96,0.31,469.06,0.39,"79,194.74","79,704.36","79,071.48","79,397.00",102935402,409.91,71.4,0.45121951219512196
2024-07-25,49.2,49.74,49.75,48.25,2370000,0.0,0.0,0.0,0.0,61.25179168657429,2024,5.48,12.21,11.96,0.31,469.06,0.39,"79,568.48","79,776.95","78,330.58","78,469.33",129010674,-927.67,74.1,0.5060975609756095
2024-07-26,47.75,49.24,49.4,47.51,2570000,-2.95,-1.4500000000000028,0.0,1.4500000000000028,61.07670319199618,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,440.36","78,569.88","77,921.47","78,029.50",116859785,-439.83,75.55,0.5821989528795811
2024-07-29,49.75,48.0,51.89,48.0,6640000,4.19,2.0,2.0,0.0,57.38132498695878,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,023.89","79,055.99","78,016.29","78,827.74",135177284,798.24,74.7,0.5015075376884423
2024-07-30,49.3,49.99,50.6,48.77,2410000,-0.9,-0.45000000000000284,0.0,0.45000000000000284,44.35119431891543,2024,5.48,12.21,11.96,0.31,469.06,0.39,"79,319.20","79,327.04","78,518.23","78,628.80",143371373,-198.94,75.5,0.5314401622718053
2024-07-31,46.7,49.15,50.19,46.3,2550000,-5.27,-2.5999999999999943,0.0,2.5999999999999943,33.37292161520192,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,725.96","79,151.81","77,810.16","77,886.98",112542528,-741.82,77.0,0.6488222698072804
2024-08-01,47.15,47.0,47.88,46.61,1270000,0.96,0.44999999999999574,0.44999999999999574,0.0,37.262124002455494,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,101.16","78,241.02","77,595.92","77,740.30",97011676,-146.68,74.5,0.5800636267232238
2024-08-02,47.99,47.0,48.74,46.35,1990000,1.78,0.8400000000000034,0.8400000000000034,0.0,34.403080872914,2024,5.48,12.21,11.96,0.31,469.06,0.39,"77,946.16","78,434.16","77,926.53","78,225.98",203289387,485.68,72.49,0.5105230256303395
2024-08-05,46.32,47.84,48.2,44.8,2340000,-3.48,-1.6700000000000017,0.0,1.6700000000000017,27.720364741641347,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,303.67","78,330.09","76,943.24","77,084.48",169486960,"-1,141.50",74.19,0.6016839378238341
2024-08-06,46.0,46.25,47.01,45.25,798940,-0.69,-0.3200000000000003,0.0,0.3200000000000003,31.16883116883119,2024,5.48,12.21,11.96,0.31,469.06,0.39,"77,417.21","77,746.55","77,035.95","77,191.34",149774582,106.86,74.25,0.6141304347826086
2024-08-07,46.3,46.25,47.7,46.1,2540000,0.65,0.29999999999999716,0.29999999999999716,0.0,34.6647646219686,2024,5.48,12.21,11.96,0.31,469.06,0.39,"77,344.86","77,800.04","77,086.81","77,114.49",128803602,-76.85,72.25,0.5604751619870412
2024-08-08,46.61,46.5,47.0,46.4,927820,0.67,0.3100000000000023,0.3100000000000023,0.0,40.612725844461906,2024,5.48,12.21,11.96,0.31,469.06,0.39,"77,218.12","77,969.26","77,085.47","77,874.22",192848184,759.73,73.0,0.5661875134091396
2024-08-09,47.55,47.0,48.99,46.7,3160000,2.02,0.9399999999999977,0.9399999999999977,0.0,48.49206349206348,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,322.33","78,823.13","78,051.08","78,569.58",138958150,695.36,74.0,0.5562565720294428
2024-08-12,45.9,47.01,47.44,45.61,847200,-3.47,-1.6499999999999986,0.0,1.6499999999999986,42.635658914728666,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,867.30","78,886.46","77,940.52","77,980.29",141771364,-589.29,66.38,0.4461873638344226
2024-08-13,45.67,45.99,46.4,45.31,993540,-0.5,-0.22999999999999687,0.0,0.22999999999999687,36.638909916729745,2024,5.48,12.21,11.96,0.31,469.06,0.39,"77,966.72","78,275.97","77,817.32","77,877.41",183958550,-102.88,59.74,0.3080797022115174
2024-08-15,44.8,45.58,46.0,44.55,1150000,-1.9,-0.8700000000000045,0.0,0.8700000000000045,34.37499999999997,2024,5.48,12.21,11.96,0.31,469.06,0.39,"77,989.36","78,709.13","77,987.82","78,105.98",169231822,228.57,61.8,0.37946428571428575
2024-08-16,44.0,45.0,45.0,43.51,799620,-1.79,-0.7999999999999972,0.0,0.7999999999999972,36.038719285182424,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,197.15","78,619.17","78,041.08","78,045.30",206700571,-60.68,61.35,0.39431818181818185
2024-08-19,43.9,43.85,44.33,43.4,1060000,-0.23,-0.10000000000000142,0.0,0.10000000000000142,24.631396357328683,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,272.12","78,382.04","77,566.62","77,830.34",122481310,-214.96,59.3,0.35079726651480636
2024-08-20,47.26,43.4,47.88,43.4,2980000,7.65,3.3599999999999994,3.3599999999999994,0.0,42.936288088642655,2024,5.48,12.21,11.96,0.31,469.06,0.39,"77,857.79","77,930.03","77,460.39","77,745.52",114232393,-84.82,58.92,0.2467202708421499
2024-08-21,51.49,48.5,51.49,48.5,6900000,8.95,4.230000000000004,4.230000000000004,0.0,64.90354698195395,2024,5.48,12.21,11.96,0.31,469.06,0.39,"77,993.20","78,457.37","77,968.74","78,260.85",190858373,515.33,60.5,0.1749854340648669
2024-08-22,53.51,52.5,54.49,51.36,12120000,3.92,2.019999999999996,2.019999999999996,0.0,68.02721088435374,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,442.25","78,996.22","78,442.25","78,793.41",184560028,532.56,65.66,0.22706036254905623
2024-08-23,52.25,54.3,55.24,52.0,2920000,-2.35,-1.259999999999998,0.0,1.259999999999998,61.79401993355481,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,902.33","79,173.94","78,760.02","78,801.42",197837814,8.01,67.0,0.2822966507177033
2024-08-26,51.75,52.74,52.99,50.75,2630000,-0.96,-0.5,0.0,0.5,66.0746003552398,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,907.54","79,160.39","78,553.86","78,571.05",141271943,-230.37,66.4,0.28309178743961366
2024-08-27,51.75,52.24,52.8,51.17,3270000,0.0,0.0,0.0,0.0,67.35063367531684,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,737.23","78,857.61","78,077.83","78,084.23",190596194,-486.82,66.48,0.28463768115942034
2024-08-28,53.2,51.65,54.04,51.5,9160000,2.8,1.4500000000000028,1.4500000000000028,0.0,69.46952595936796,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,253.05","78,334.60","77,990.34","77,992.78",150897385,-91.45,66.04,0.24135338345864668
2024-08-29,57.8,50.11,58.08,50.11,42590000,8.65,4.599999999999994,4.599999999999994,0.0,75.42026351658338,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,019.51","78,513.85","78,017.35","78,349.66",151385422,356.88,64.2,0.11072664359861602
2024-08-30,60.65,58.35,63.0,57.89,21620000,4.93,2.8500000000000014,2.8500000000000014,0.0,77.38294314381272,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,552.01","78,914.27","78,439.61","78,488.21",148547591,138.55,62.17,0.025061830173124536
2024-09-02,60.85,60.49,62.0,58.32,6900000,0.33,0.20000000000000284,0.20000000000000284,0.0,83.26657765910103,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,715.16","79,014.68","78,240.36","78,283.29",121323636,-204.92,61.39,0.008874281018898918
2024-09-03,59.0,60.0,60.5,57.4,3480000,-3.04,-1.8500000000000014,0.0,1.8500000000000014,77.66708177667081,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,566.04","78,644.96","78,250.89","78,356.31",99477520,73.02,60.76,0.029830508474576238
2024-09-04,57.2,58.94,58.94,57.0,2300000,-3.05,-1.7999999999999972,0.0,1.7999999999999972,74.78017585931256,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,488.88","78,890.79","78,488.88","78,848.01",146298521,491.7,60.99,0.06625874125874125
2024-09-05,56.99,58.05,58.05,56.5,3970000,-0.37,-0.21000000000000085,0.0,0.21000000000000085,76.5861645517806,2024,5.48,12.21,11.96,0.31,469.06,0.39,"79,027.52","79,154.29","78,578.01","78,863.34",132198352,15.33,62.51,0.09685909808738367
2024-09-06,58.9,57.0,59.9,56.86,8000000,3.35,1.9099999999999966,1.9099999999999966,0.0,78.58231707317074,2024,5.48,12.21,11.96,0.31,469.06,0.39,"79,009.84","79,254.25","78,917.29","78,897.72",141866198,34.38,62.4,0.059422750424448216
2024-09-09,59.02,58.5,60.4,57.69,2870000,0.2,0.12000000000000455,0.12000000000000455,0.0,75.56521739130436,2024,5.48,12.21,11.96,0.31,469.06,0.39,"79,117.78","79,214.27","78,545.68","78,615.00",90272467,-282.72,62.03,0.05099966113181969
2024-09-10,59.25,59.7,59.94,58.26,1290000,0.39,0.22999999999999687,0.22999999999999687,0.0,70.42105263157896,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,776.77","79,335.59","78,642.86","79,286.73",121335086,671.73,62.29,0.051308016877637114
2024-09-11,59.8,59.22,60.89,59.0,3610000,0.93,0.5499999999999972,0.5499999999999972,0.0,67.9406731317741,2024,5.48,12.21,11.96,0.31,469.06,0.39,"79,428.49","79,507.17","78,612.16","78,651.79",146516672,-634.94,61.87,0.034615384615384624
2024-09-12,58.15,60.0,60.0,58.0,1690000,-2.76,-1.6499999999999986,0.0,1.6499999999999986,66.46205357142857,2024,5.48,12.21,11.96,0.31,469.06,0.39,"78,843.06","79,217.61","78,577.65","79,017.61",132750010,365.82,61.64,0.060017196904557216
2024-09-13,58.8,59.03,60.65,58.8,2820000,1.12,0.6499999999999986,0.6499999999999986,0.0,69.50747094631987,2024,5.48,12.21,11.96,0.31,469.06,0.39,"79,912.34","80,016.73","79,262.72","79,333.05",191853803,315.44,61.16,0.0401360544217687
2024-09-16,57.9,59.85,59.9,57.57,612220,-1.53,-0.8999999999999986,0.0,0.8999999999999986,66.20980495519241,2024,5.48,12.21,11.96,0.31,469.06,0.39,"79,682.10","79,993.17","79,368.18","79,491.13",152285179,158.08,60.42,0.04352331606217622
2024-09-18,57.8,57.5,58.24,57.5,314210,-0.17,-0.10000000000000142,0.0,0.10000000000000142,63.05334846765039,2024,5.48,12.21,11.96,0.31,469.06,0.39,"79,884.41","80,587.44","79,798.75","80,461.33",147731066,970.2,61.99,0.07249134948096894
2024-09-19,57.0,58.0,58.5,57.0,3140000,-1.38,-0.7999999999999972,0.0,0.7999999999999972,47.10564399421129,2024,5.48,12.21,11.96,0.31,469.06,0.39,"80,802.77","82,003.58","80,680.23","81,459.28",184890999,997.95,63.3,0.11052631578947364
2024-09-20,56.55,57.5,57.99,56.0,3320000,-0.79,-0.45000000000000284,0.0,0.45000000000000284,32.04903677758317,2024,5.48,12.21,11.96,0.31,469.06,0.39,"81,694.98","82,372.19","81,387.57","82,074.44",243550905,615.16,63.29,0.11918656056587096
2024-09-23,56.51,56.95,57.39,56.26,797940,-0.07,-0.03999999999999915,0.0,0.03999999999999915,30.728241563055036,2024,5.48,12.21,11.96,0.31,469.06,0.39,"82,113.42","82,463.05","81,548.64","81,850.50",162998707,-223.94,63.52,0.12404884091311282
2024-09-24,55.5,56.56,57.96,55.46,1630000,-1.79,-1.009999999999998,0.0,1.009999999999998,33.205374280230316,2024,5.48,12.21,11.96,0.31,469.06,0.39,"81,873.63","82,010.09","81,107.38","81,483.64",148622968,-366.86,64.69,0.16558558558558553
2024-09-25,58.25,55.72,59.39,55.72,2520000,4.95,2.75,2.75,0.0,54.6174142480211,2024,5.48,12.21,11.96,0.31,469.06,0.39,"81,643.50","82,331.85","81,524.41","82,247.91",155310370,764.27,64.4,0.105579399141631
2024-09-26,60.08,59.8,61.27,58.76,6160000,3.14,1.8299999999999983,1.8299999999999983,0.0,61.893764434180135,2024,5.48,12.21,11.96,0.31,469.06,0.39,"82,752.07","82,905.73","81,552.66","81,657.96",152660215,-589.95,70.84,0.17909454061251673
2024-09-27,57.52,60.0,60.64,57.0,5420000,-4.26,-2.559999999999995,0.0,2.559999999999995,44.94134897360705,2024,5.48,12.21,11.96,0.31,469.06,0.39,"83,767.61","81,842.74","81,183.50","81,292.13",153487760,-365.83,70.52,0.22600834492350474
2024-09-30,59.85,58.2,60.8,57.35,3100000,4.05,2.3299999999999983,2.3299999999999983,0.0,52.61829652996845,2024,5.48,12.21,11.96,0.31,469.06,0.39,"81,271.08","81,321.63","80,352.22","81,114.20",116757209,-177.93,73.13,0.22188805346700072
2024-10-01,59.2,60.45,60.45,58.75,3080000,-1.09,-0.6499999999999986,0.0,0.6499999999999986,49.84634296250769,2024,5.48,12.21,11.96,0.31,469.06,0.39,"81,199.43","81,980.36","81,119.24","81,804.59",191149995,690.39,70.33,0.18800675675675668
2024-10-02,58.9,58.4,59.89,58.4,1400000,-0.51,-0.30000000000000426,0.0,0.30000000000000426,47.19101123595506,2024,5.48,12.21,11.96,0.31,469.06,0.39,"81,706.43","82,360.28","81,529.45","81,967.00",154646093,162.41,72.44,0.22988115449915109
2024-10-03,58.49,58.55,59.4,58.3,1630000,-0.7,-0.4099999999999966,0.0,0.4099999999999966,51.150202976995956,2024,5.48,12.21,11.96,0.31,469.06,0.39,"82,076.34","82,958.73","81,981.50","82,721.76",159625475,754.76,76.08,0.3007351684048555
2024-10-04,58.5,58.21,59.39,58.21,1120000,0.02,0.00999999999999801,0.00999999999999801,0.0,48.939179632248944,2024,5.48,12.21,11.96,0.31,469.06,0.39,"82,804.30","83,605.72","82,594.79","83,531.95",173692831,810.19,75.74,0.2947008547008546
2024-10-07,59.25,58.74,59.35,58.45,2190000,1.28,0.75,0.75,0.0,54.82487491065047,2024,5.48,12.21,11.96,0.31,469.06,0.39,"83,651.99","85,047.81","83,303.54","84,910.29",281013466,"1,378.34",73.79,0.24540084388185665
2024-10-08,61.4,59.3,61.8,58.51,7670000,3.63,2.1499999999999986,2.1499999999999986,0.0,61.22194513715713,2024,5.48,12.21,11.96,0.31,469.06,0.39,"84,905.56","85,824.27","84,897.98","85,663.97",283714499,753.68,74.92,0.22019543973941375
2024-10-09,63.9,61.88,65.15,61.83,15360000,4.07,2.5,2.5,0.0,69.44757609921083,2024,5.48,12.21,11.96,0.31,469.06,0.39,"85,823.81","86,451.42","85,444.30","85,669.27",349287138,5.3,76.66,0.19968701095461655
2024-10-10,66.1,64.35,67.5,64.35,12860000,3.44,2.1999999999999957,2.1999999999999957,0.0,74.4997434581837,2024,5.48,12.21,11.96,0.31,469.06,0.39,"85,743.41","86,013.46","85,425.74","85,453.22",293943274,-216.05,76.66,0.15975794251134648
2024-10-11,67.3,66.11,68.95,64.6,9290000,1.82,1.2000000000000028,1.2000000000000028,0.0,76.12590799031479,2024,5.48,12.21,11.96,0.31,469.06,0.39,"85,432.84","85,750.18","84,774.45","85,483.40",295018853,30.18,79.65,0.1835066864784548
2024-10-14,69.7,67.51,71.75,67.51,8570000,3.57,2.4000000000000057,2.4000000000000057,0.0,82.21415607985483,2024,5.48,12.21,11.96,0.31,469.06,0.39,"85,596.91","86,105.02","85,156.11","85,261.38",263517705,-222.02,78.59,0.12754662840746056
2024-10-15,68.8,69.55,71.2,68.26,3150000,-1.29,-0.9000000000000057,0.0,0.9000000000000057,76.12679544328876,2024,5.48,12.21,11.96,0.31,469.06,0.39,"85,264.93","85,893.99","84,856.21","85,840.34",251621901,578.96,78.19,0.1364825581395349
2024-10-16,69.5,69.48,70.5,68.05,3790000,1.02,0.7000000000000028,0.7000000000000028,0.0,74.71143756558237,2024,5.48,12.21,11.96,0.31,469.06,0.39,"86,060.69","86,513.46","85,948.05","86,205.66",259491201,365.32,75.98,0.0932374100719425
2024-10-17,67.6,69.4,69.99,66.5,2460000,-2.73,-1.9000000000000057,0.0,1.9000000000000057,77.39130434782604,2024,5.48,12.21,11.96,0.31,469.06,0.39,"86,439.57","86,520.29","85,539.19","85,585.43",219878282,-620.23,74.4,0.10059171597633154
2024-10-18,66.6,67.9,68.0,66.5,1810000,-1.48,-1.0,0.0,1.0,69.7715289982425,2024,5.48,12.21,11.96,0.31,469.06,0.39,"85,638.58","85,773.82","85,120.90","85,250.09",152919391,-335.34,74.01,0.11126126126126143
2024-10-21,68.4,66.9,68.9,66.05,2830000,2.7,1.8000000000000114,1.8000000000000114,0.0,75.24698133918768,2024,5.48,12.21,11.96,0.31,469.06,0.39,"85,353.34","86,172.79","85,349.32","86,057.51",240442007,807.42,75.44,0.10292397660818701
2024-10-22,69.23,68.5,70.24,68.4,3620000,1.21,0.8299999999999983,0.8299999999999983,0.0,77.54666666666665,2024,5.48,12.21,11.96,0.31,469.06,0.39,"86,294.70","86,846.03","86,294.69","86,466.57",415551315,409.06,76.24,0.10125668062978464
2024-10-23,67.6,69.6,69.9,67.5,1370000,-2.35,-1.6300000000000097,0.0,1.6300000000000097,72.80921382073105,2024,5.48,12.21,11.96,0.31,469.06,0.39,"86,667.99","87,309.22","86,284.25","87,194.53",424365965,727.96,80.01,0.18357988165680492
2024-10-24,67.3,68.19,68.19,66.64,6190000,-0.44,-0.29999999999999716,0.0,0.29999999999999716,71.71767028627833,2024,5.48,12.21,11.96,0.31,469.06,0.39,"87,553.63","89,126.15","87,382.04","88,945.98",458054021,"1,751.45",79.1,0.175334323922734
2024-10-25,67.8,66.94,68.0,66.85,1080000,0.74,0.5,0.5,0.0,71.36431784107941,2024,5.48,12.21,11.96,0.31,469.06,0.39,"89,373.82","90,593.61","89,373.82","89,993.96",365941166,"1,047.98",79.3,0.1696165191740413
2024-10-28,67.51,67.2,68.0,66.51,1360000,-0.43,-0.28999999999999204,0.0,0.28999999999999204,66.831955922865,2024,5.48,12.21,11.96,0.31,469.06,0.39,"90,633.65","91,054.83","89,732.73","90,195.51",267244697,201.55,79.81,0.18219523033624643
2024-10-29,69.5,67.55,69.9,67.5,2590000,2.95,1.9899999999999949,1.9899999999999949,0.0,65.87301587301586,2024,5.48,12.21,11.96,0.31,469.06,0.39,"90,509.48","91,358.15","90,449.41","90,864.09",256874960,668.58,81.29,0.16964028776978426
2024-10-30,65.0,66.0,68.87,63.16,4350000,-6.47,-4.5,0.0,4.5,47.2417251755266,2024,5.48,12.21,11.96,0.31,469.06,0.39,"91,375.52","91,872.63","90,003.31","90,286.56",240626754,-577.53,81.56,0.2547692307692308
2024-10-31,60.25,65.24,65.33,60.1,4660000,-7.31,-4.75,0.0,4.75,34.99361430395915,2024,5.48,12.21,11.96,0.31,469.06,0.39,"90,459.17","90,700.23","89,063.34","88,966.76",287735778,"-1,319.80",82.41,0.3678008298755186
2024-11-01,60.35,60.0,61.1,59.5,3600000,0.17,0.10000000000000142,0.10000000000000142,0.0,27.937706465313852,2024,5.48,12.21,11.96,0.31,469.06,0.39,"89,292.74","91,133.28","88,852.68","90,859.85",230034853,"1,893.09",81.81,0.3555923777961889
2024-11-04,58.53,60.98,61.0,57.69,3030000,-3.02,-1.8200000000000003,0.0,1.8200000000000003,26.77521483491634,2024,5.48,12.21,11.96,0.31,469.06,0.39,"91,454.30","92,159.08","91,395.35","91,938.00",311380974,"1,078.15",80.24,0.37092089526738414
2024-11-05,59.6,58.4,59.9,57.99,848390,1.83,1.0700000000000003,1.0700000000000003,0.0,27.980427046263358,2024,5.48,12.21,11.96,0.31,469.06,0.39,"92,510.48","92,514.30","91,536.09","92,304.32",289409252,366.32,81.2,0.36241610738255037
2024-11-06,60.84,59.26,62.5,58.55,5490000,2.08,1.240000000000002,1.240000000000002,0.0,34.50962419798353,2024,5.48,12.21,11.96,0.31,469.06,0.39,"92,509.76","92,966.94","91,891.47","92,021.44",376319319,-282.88,73.41,0.20660749506903342
2024-11-07,60.7,60.75,61.8,60.36,1250000,-0.23,-0.14000000000000057,0.0,0.14000000000000057,35.925572519084,2024,5.48,12.21,11.96,0.31,469.06,0.39,"92,259.48","92,694.53","92,185.69","92,520.48",322627966,499.04,73.98,0.21878088962108733
2024-11-08,61.5,60.0,61.5,60.0,3010000,1.32,0.7999999999999972,0.7999999999999972,0.0,32.71543086172343,2024,5.48,12.21,11.96,0.31,469.06,0.39,"92,623.84","93,514.55","92,566.49","93,291.68",362829838,771.2,74.01,0.20341463414634153
2024-11-11,60.49,61.21,61.45,60.1,488690,-1.64,-1.009999999999998,0.0,1.009999999999998,28.30188679245282,2024,5.48,12.21,11.96,0.31,469.06,0.39,"93,485.41","94,020.02","93,318.91","93,648.32",468863228,356.64,76.96,0.27227640932385505
2024-11-12,60.2,60.5,60.5,59.5,485210,-0.48,-0.28999999999999915,0.0,0.28999999999999915,30.319148936170222,2024,5.48,12.21,11.96,0.31,469.06,0.39,"93,799.93","93,871.61","92,893.11","93,224.56",408482876,-423.76,78.36,0.30166112956810626
2024-11-13,60.6,60.0,60.8,59.5,2550000,0.66,0.3999999999999986,0.3999999999999986,0.0,32.27513227513228,2024,5.48,12.21,11.96,0.31,469.06,0.39,"93,362.53","93,803.58","92,943.07","93,355.42",295673595,130.86,77.07,0.27178217821782163
2024-11-14,60.75,61.0,61.44,60.45,712960,0.25,0.14999999999999858,0.14999999999999858,0.0,30.997304582210234,2024,5.48,12.21,11.96,0.31,469.06,0.39,"93,672.72","94,289.97","93,672.72","94,191.89",255613987,836.47,76.5,0.25925925925925924
2024-11-15,61.0,61.0,62.39,60.9,2040000,0.41,0.25,0.25,0.0,32.414910858995114,2024,5.48,12.21,11.96,0.31,469.06,0.39,"94,431.19","95,278.26","94,431.18","94,763.64",283270185,571.75,76.2,0.2491803278688525
2024-11-18,60.11,61.25,61.6,60.1,1220000,-1.46,-0.8900000000000006,0.0,0.8900000000000006,23.032739804709934,2024,5.48,12.21,11.96,0.31,469.06,0.39,"95,060.85","95,307.91","94,620.44","94,995.67",277314752,232.03,77.13,0.2831475628015305
2024-11-19,60.5,60.51,61.51,60.14,1930000,0.65,0.39000000000000057,0.39000000000000057,0.0,33.08270676691728,2024,5.48,12.21,11.96,0.31,469.06,0.39,"95,241.64","96,036.48","95,212.63","95,856.66",377888671,860.99,76.29,0.2609917355371902
2024-11-20,60.68,60.11,61.75,60.0,4750000,0.3,0.17999999999999972,0.17999999999999972,0.0,52.462772050400915,2024,5.48,12.21,11.96,0.31,469.06,0.39,"96,055.66","96,711.33","95,311.97","95,546.45",565381751,-310.21,75.86,0.25016479894528676
2024-11-21,60.45,60.5,61.2,60.11,955570,-0.38,-0.22999999999999687,0.0,0.22999999999999687,50.56433408577879,2024,5.48,12.21,11.96,0.31,469.06,0.39,"95,674.50","97,437.15","95,300.21","97,328.39",323534561,"1,781.94",78.5,0.29859387923904046
2024-11-22,63.74,60.49,66.32,60.49,14850000,5.44,3.289999999999999,3.289999999999999,0.0,75.21781219748308,2024,5.48,12.21,11.96,0.31,469.06,0.39,"97,835.39","99,623.03","97,471.11","97,798.23",515073212,469.84,75.92,0.19108879824286162
2024-11-25,63.68,63.3,65.81,63.03,5770000,-0.09,-0.060000000000002274,0.0,0.060000000000002274,71.88841201716738,2024,5.48,12.21,11.96,0.31,469.06,0.39,"97,851.82","99,317.47","97,137.63","98,079.78",281098386,281.55,76.47,0.20084798994974873
2024-11-26,65.3,64.0,70.41,62.62,17250000,2.54,1.6199999999999974,1.6199999999999974,0.0,72.98969072164948,2024,5.48,12.21,11.96,0.31,469.06,0.39,"98,049.38","99,819.59","94,180.59","94,574.16",517935877,"-3,505.62",76.64,0.17366003062787141
2024-11-27,72.51,68.99,72.51,68.99,22610000,11.04,7.210000000000008,7.210000000000008,0.0,85.21168753726894,2024,5.48,12.21,11.96,0.31,469.06,0.39,"97,425.06","99,549.81","97,188.27","99,269.25",495792767,"4,695.09",79.25,0.09295269617983719
2024-11-28,70.0,73.44,74.0,68.8,8410000,-3.46,-2.510000000000005,0.0,2.510000000000005,72.9978354978355,2024,5.48,12.21,11.96,0.31,469.06,0.39,"100,059.29","100,540.29","99,354.24","100,082.77",555937638,813.52,78.32,0.11885714285714276
2024-11-29,71.4,70.89,72.5,69.52,7310000,2.0,1.4000000000000057,1.4000000000000057,0.0,78.90832008479066,2024,5.48,12.21,11.96,0.31,469.06,0.39,"100,393.16","101,496.17","99,822.61","101,357.32",454634490,"1,274.55",79.88,0.11876750700280096
2024-12-02,74.1,71.7,74.5,71.51,15460000,3.78,2.6999999999999886,2.6999999999999886,0.0,82.6597744360902,2024,5.48,12.21,11.96,0.31,469.06,0.39,"101,921.21","103,386.46","101,921.20","103,274.94",695792396,"1,917.62",81.7,0.10256410256410269
2024-12-03,75.55,74.48,76.98,73.0,12340000,1.96,1.4500000000000028,1.4500000000000028,0.0,83.47514554411104,2024,5.48,12.21,11.96,0.31,469.06,0.39,"103,520.00","104,680.88","102,825.59","104,559.07",756590949,"1,284.13",81.28,0.07584381204500336
2024-12-04,74.7,76.25,77.25,73.89,7090000,-1.13,-0.8499999999999943,0.0,0.8499999999999943,80.28658271819367,2024,5.48,12.21,11.96,0.31,469.06,0.39,"105,080.29","105,473.56","104,315.41","105,104.33",697648587,545.26,85.48,0.14431057563587685
2024-12-05,75.5,74.85,76.32,74.01,7200000,1.07,0.7999999999999972,0.7999999999999972,0.0,80.74639525021205,2024,5.48,12.21,11.96,0.31,469.06,0.39,"105,661.16","108,345.98","105,448.05","108,238.96",721594986,"3,134.63",87.21,0.15509933774834428
2024-12-06,77.0,76.5,78.5,75.0,16350000,1.99,1.5,1.5,0.0,84.91112029764366,2024,5.48,12.21,11.96,0.31,469.06,0.39,"108,864.72","109,478.08","108,550.86","109,053.95",658756292,814.99,88.38,0.14779220779220772
2024-12-09,74.5,76.5,77.0,74.0,6690000,-3.25,-2.5,0.0,2.5,76.61596958174906,2024,5.48,12.21,11.96,0.31,469.06,0.39,"109,094.07","110,358.85","107,625.91","109,970.38",719554091,916.43,89.64,0.2032214765100671
2024-12-10,72.49,74.6,74.85,71.5,6260000,-2.7,-2.010000000000005,0.0,2.010000000000005,70.99182367579095,2024,5.48,12.21,11.96,0.31,469.06,0.39,"110,738.04","111,759.58","107,711.40","108,896.65",669926243,"-1,073.73",85.86,0.1844392329976549
2024-12-11,74.19,73.0,74.64,72.0,2410000,2.35,1.7000000000000028,1.7000000000000028,0.0,73.20945945945944,2024,5.48,12.21,11.96,0.31,469.06,0.39,"109,455.51","111,012.01","109,416.32","110,810.21",509284555,"1,913.56",83.3,0.12279282922226714
2024-12-12,74.25,74.9,75.5,72.05,6500000,0.08,0.060000000000002274,0.060000000000002274,0.0,69.92794842624193,2024,5.48,12.21,11.96,0.31,469.06,0.39,"111,308.66","114,408.62","111,308.65","114,180.50",636222242,"3,370.29",87.84,0.18303030303030307
